,EUR,JPY,GBP,CHF,AUD,CAD,NZD,SEK,INR,IDR,ZAR,CNH,KRW
2012-01-02,1.2947,76.91,1.5501,0.9401,1.0219,1.0194,0.7775,6.8924,53.3075,9080.0,8.088,6.344,1155.86
2012-01-03,1.3035,76.72,1.5585,0.9329,1.0334,1.0114,0.7872,6.8411,53.225,9126.0,8.056,6.316,1150.83
2012-01-04,1.3014,76.66,1.5634,0.9364,1.034,1.0136,0.7885,6.8278,52.9775,9145.0,8.093,6.3108,1148.6
2012-01-05,1.2836,76.86,1.5546,0.949,1.0247,1.0193,0.7809,6.9033,52.985,9163.0,8.218,6.3121,1152.56
2012-01-06,1.2717,76.97,1.5426,0.9552,1.0228,1.0284,0.7806,6.9418,52.7225,9098.0,8.1757,6.307,1162.75
2012-01-09,1.2762,76.81,1.5442,0.9523,1.0218,1.0288,0.7845,6.9301,52.515,9185.0,8.1519,6.314,1163.65
2012-01-10,1.2797,76.85,1.5467,0.9479,1.0324,1.0188,0.7944,6.8984,51.705,9170.0,8.1197,6.313,1156.69
2012-01-11,1.2761,76.97,1.5436,0.9508,1.0309,1.0153,0.7955,6.8978,51.895,9180.0,8.1052,6.3118,1158.78
2012-01-12,1.2757,76.89,1.5342,0.9494,1.0344,1.0158,0.7965,6.9296,51.5838,9170.0,8.0579,6.313,1158.2
2012-01-13,1.268,76.97,1.5318,0.9524,1.0322,1.0232,0.7947,6.9919,51.5288,9180.0,8.13,6.304,1148.4
2012-01-16,1.2663,76.8,1.531,0.9547,1.0295,1.0209,0.792,7.003,51.395,9138.0,8.1249,6.3095,1154.85
2012-01-17,1.2776,76.8,1.5382,0.9468,1.0419,1.0137,0.801,6.916,50.7138,9113.0,8.0346,6.2958,1145.4
2012-01-18,1.2827,76.76,1.5365,0.9426,1.0418,1.0125,0.8062,6.8762,50.415,9048.0,8.01,6.283,1141.75
2012-01-19,1.2896,76.71,1.5447,0.9365,1.0408,1.0091,0.8013,6.7975,50.2375,8999.0,7.9363,6.2965,1137.38
2012-01-20,1.2931,77.01,1.5576,0.9345,1.0484,1.0132,0.8063,6.7826,50.335,8948.0,7.9516,6.3035,1134.21
2012-01-23,1.2975,76.91,1.5564,0.9309,1.0535,1.0109,0.8112,6.7772,50.0825,8960.0,7.9537,6.3035,1130.75
2012-01-24,1.2997,77.33,1.5547,0.928,1.0465,1.0113,0.8081,6.7673,50.0688,8970.0,8.0076,6.306,1128.08
2012-01-25,1.2967,78.2,1.558,0.9322,1.0459,1.0139,0.8052,6.8169,50.1075,8888.0,7.9857,6.299,1125.95
2012-01-26,1.3156,77.55,1.5696,0.9174,1.0665,1.0005,0.8219,6.7461,50.1075,8956.0,7.8238,6.293,1121.83
2012-01-27,1.322,76.7,1.5729,0.9126,1.0658,1.0018,0.8248,6.7431,49.3163,8976.0,7.756,6.287,1123.2
2012-01-30,1.3126,76.67,1.5676,0.9184,1.0544,1.0049,0.8184,6.7816,49.8,8990.0,7.8462,6.313,1127.25
2012-01-31,1.3202,76.37,1.5782,0.9129,1.067,0.9982,0.8288,6.7394,49.455,8998.0,7.7658,6.3005,1123.26
2012-02-01,1.3133,76.09,1.5758,0.9173,1.0667,0.9998,0.8292,6.7701,49.2738,8985.0,7.7499,6.294,1126.35
2012-02-02,1.3151,76.16,1.5826,0.9169,1.0705,0.9995,0.832,6.733,49.16,8955.0,7.7077,6.2935,1118.35
2012-02-03,1.3158,76.6,1.5815,0.9182,1.0771,0.9935,0.8354,6.6783,48.695,8983.0,7.5218,6.2915,1118.08
2012-02-06,1.3044,76.64,1.5738,0.9253,1.0695,0.9978,0.8301,6.7532,49.055,8989.0,7.6429,6.3003,1120.78
2012-02-07,1.3134,76.75,1.5813,0.9201,1.0787,0.9966,0.8358,6.7168,49.2138,8953.0,7.5711,6.2943,1118.53
2012-02-08,1.3268,77.02,1.5878,0.9128,1.0825,0.9956,0.8386,6.6604,49.15,8950.0,7.5503,6.2867,1115.7
2012-02-09,1.3278,77.16,1.5841,0.9115,1.0808,0.9953,0.8363,6.6332,49.505,8956.0,7.6272,6.2928,1115.73
2012-02-10,1.3197,77.61,1.5755,0.9165,1.0674,1.0014,0.8266,6.6619,49.41,8985.0,7.7493,6.295,1123.73
2012-02-13,1.3267,77.67,1.5815,0.9115,1.0765,0.9979,0.8366,6.6374,49.1963,9014.0,7.6654,6.296,1121.88
2012-02-14,1.3203,77.96,1.5758,0.9151,1.0716,0.9987,0.8335,6.6474,49.3681,9049.0,7.7099,6.301,1123.78
2012-02-15,1.3156,78.53,1.5696,0.9176,1.0756,0.9949,0.8396,6.6693,49.2888,8958.0,7.6955,6.295,1121.4
2012-02-16,1.3002,78.8,1.5678,0.9282,1.0663,1.004,0.8257,6.7702,49.2888,9093.0,7.8459,6.304,1131.9
2012-02-17,1.314,79.55,1.5828,0.92,1.0706,0.9968,0.8323,6.7275,49.275,9030.0,7.7419,6.2965,1125.5
2012-02-20,1.3235,79.55,1.5847,0.9131,1.0782,0.9919,0.8409,6.6635,49.275,9011.0,7.6552,6.2945,1123.4
2012-02-21,1.3231,79.81,1.5811,0.9125,1.0667,0.9965,0.8345,6.6585,49.3069,9050.0,7.7146,6.2985,1122.7
2012-02-22,1.3233,80.14,1.5723,0.9121,1.0647,0.9976,0.8327,6.6535,49.232,9052.0,7.7186,6.297,1126.0
2012-02-23,1.3309,80.09,1.5714,0.9059,1.0693,0.9982,0.8324,6.6304,49.1988,9045.0,7.6877,6.297,1129.0
2012-02-24,1.3448,81.2,1.5875,0.896,1.0694,0.9993,0.836,6.558,48.945,9048.0,7.5986,6.297,1125.8
2012-02-27,1.3403,80.67,1.5863,0.8991,1.0656,1.0045,0.8329,6.5836,49.235,9169.0,7.6397,6.3028,1129.24
2012-02-28,1.3447,80.49,1.5851,0.8962,1.0764,0.9957,0.8377,6.5624,49.0781,9128.0,7.5264,6.2965,1124.43
2012-02-29,1.3443,80.55,1.5939,0.8965,1.0846,0.9894,0.8451,6.563,49.0238,9023.0,7.4304,6.296,1118.96
2012-03-01,1.3326,81.02,1.5942,0.9045,1.0763,0.9879,0.836,6.6157,49.22,9103.0,7.4805,6.2965,1116.53
2012-03-02,1.3198,81.81,1.5835,0.9142,1.0733,0.9893,0.8291,6.6782,49.5,9088.0,7.5208,6.2975,1115.61
2012-03-05,1.3191,81.26,1.5808,0.9142,1.0682,0.9946,0.8226,6.7009,49.8538,9124.0,7.5638,6.3025,1118.63
2012-03-06,1.3136,80.93,1.5772,0.9179,1.0593,1.0,0.8147,6.7649,50.3763,9189.0,7.6358,6.312,1122.64
2012-03-07,1.315,80.76,1.5739,0.9168,1.0573,1.0001,0.8182,6.7759,50.2869,9118.0,7.6467,6.3083,1124.8
2012-03-08,1.3213,81.48,1.5797,0.9124,1.0653,0.9958,0.8265,6.7416,50.2869,9135.0,7.5361,6.3063,1118.28
2012-03-09,1.3123,82.46,1.5674,0.9188,1.0576,0.9905,0.8214,6.8027,49.855,9136.0,7.5692,6.3045,1117.9
2012-03-12,1.3108,82.26,1.5621,0.92,1.0518,0.9909,0.8167,6.8087,49.9831,9169.0,7.5707,6.3163,1123.9
2012-03-13,1.3117,82.67,1.5657,0.9195,1.0535,0.9902,0.8219,6.7973,49.9363,9179.0,7.5463,6.338,1121.55
2012-03-14,1.3073,83.45,1.5709,0.926,1.0482,0.9905,0.8135,6.788,49.905,9173.0,7.559,6.332,1126.25
2012-03-15,1.3043,83.55,1.5658,0.9283,1.0482,0.9935,0.813,6.835,50.3863,9180.0,7.6713,6.331,1127.85
2012-03-16,1.3175,83.43,1.5844,0.9156,1.059,0.9917,0.8245,6.7438,50.1913,9133.0,7.5577,6.3205,1125.78
2012-03-19,1.3167,83.12,1.5853,0.9162,1.0588,0.992,0.8251,6.7467,50.2344,9128.0,7.5633,6.3215,1122.26
2012-03-20,1.3203,83.77,1.5865,0.9136,1.0492,0.9918,0.8161,6.7484,50.395,9160.0,7.6017,6.3305,1124.9
2012-03-21,1.3255,83.96,1.5868,0.9098,1.0472,0.9895,0.817,6.716,50.6581,9182.0,7.6212,6.3259,1129.5
2012-03-22,1.3159,82.95,1.58,0.916,1.0374,0.9952,0.8086,6.767,51.2175,9189.0,7.7263,6.3165,1130.95
2012-03-23,1.327,82.35,1.5869,0.908,1.0467,0.9978,0.8182,6.7333,51.2175,9197.0,7.6806,6.307,1135.35
2012-03-26,1.3237,82.89,1.5874,0.9106,1.0472,0.9972,0.8174,6.7432,51.27,9204.0,7.6698,6.3193,1141.63
2012-03-27,1.3354,82.83,1.5953,0.9029,1.0529,0.9919,0.8243,6.6612,50.715,9184.0,7.5572,6.311,1134.2
2012-03-28,1.3347,83.0,1.5915,0.9036,1.0412,0.9965,0.8187,6.6513,50.785,9149.0,7.6247,6.3135,1135.4
2012-03-29,1.3277,82.16,1.5877,0.9079,1.0347,0.9999,0.815,6.6615,51.395,9183.0,7.7344,6.316,1136.9
2012-03-30,1.3343,82.87,1.6008,0.9025,1.0346,0.9987,0.8187,6.6147,50.8763,9146.0,7.673,6.315,1133.1
2012-04-02,1.3338,82.69,1.604,0.9027,1.0385,0.9988,0.8199,6.6175,50.8763,9140.0,7.6551,6.311,1127.88
2012-04-03,1.3339,82.01,1.6017,0.9023,1.0373,0.9921,0.8223,6.5901,50.715,9133.0,7.6774,6.3085,1121.85
2012-04-04,1.3162,82.24,1.5873,0.9144,1.026,0.9942,0.8144,6.6939,51.105,9165.0,7.8238,6.3075,1129.41
2012-04-05,1.3071,81.93,1.5823,0.9193,1.027,0.9987,0.8142,6.7286,51.105,9166.0,7.8472,6.317,1127.26
2012-04-06,1.3097,81.64,1.5871,0.9173,1.0307,0.9972,0.8196,6.7522,51.105,9169.0,7.8834,6.3115,1131.8
2012-04-09,1.3077,81.29,1.587,0.9188,1.0293,0.9981,0.8186,6.7741,51.145,9150.0,7.9019,6.3105,1138.33
2012-04-10,1.3069,81.14,1.5821,0.9202,1.0281,0.9987,0.8166,6.7887,51.475,9168.0,7.9421,6.3108,1139.7
2012-04-11,1.3144,80.89,1.5927,0.9139,1.0315,1.0013,0.82,6.7669,51.425,9173.0,7.9857,6.3085,1144.5
2012-04-12,1.314,80.96,1.5959,0.9151,1.0395,1.0,0.8213,6.7743,51.5888,9182.0,7.9475,6.3035,1140.45
2012-04-13,1.3078,80.93,1.5847,0.9195,1.037,0.9997,0.8228,6.7897,51.3025,9177.0,7.9491,6.2975,1135.0
2012-04-16,1.3023,80.73,1.5836,0.9231,1.0352,0.999,0.8187,6.8218,51.6775,9188.0,7.9757,6.3058,1138.63
2012-04-17,1.3133,80.66,1.5953,0.915,1.037,0.9971,0.8194,6.763,51.485,9174.0,7.8338,6.2988,1140.56
2012-04-18,1.3077,81.39,1.5984,0.9194,1.0368,0.9901,0.819,6.7675,51.78,9179.0,7.8379,6.304,1137.2
2012-04-19,1.3116,81.66,1.6031,0.9163,1.0364,0.9897,0.818,6.7393,52.145,9181.0,7.8252,6.3075,1138.05
2012-04-20,1.3219,81.52,1.6123,0.9089,1.038,0.9924,0.8186,6.6864,52.085,9184.0,7.8123,6.305,1139.55
2012-04-23,1.3133,81.12,1.6085,0.915,1.0291,0.9971,0.811,6.7414,52.525,9187.0,7.8682,6.3069,1139.5
2012-04-24,1.3163,81.24,1.615,0.9132,1.0283,0.9905,0.8125,6.7411,52.6975,9199.0,7.8364,6.308,1140.8
2012-04-25,1.3213,81.25,1.6097,0.9096,1.0335,0.9867,0.814,6.7349,52.545,9199.0,7.7612,6.3061,1141.35
2012-04-26,1.321,80.88,1.6184,0.9096,1.0371,0.9826,0.8164,6.7177,52.555,9192.0,7.7523,6.3049,1136.33
2012-04-27,1.3255,80.27,1.6265,0.9064,1.0471,0.9804,0.8225,6.7153,52.5425,9189.0,7.7445,6.3055,1135.1
2012-04-30,1.3219,80.17,1.626,0.9091,1.043,0.982,0.8202,6.7449,52.7363,9177.0,7.7368,6.3005,1130.13
2012-05-01,1.3254,79.88,1.621,0.9064,1.0313,0.9876,0.8128,6.7234,52.7363,9189.0,7.7764,6.301,1131.8
2012-05-02,1.3135,80.29,1.6177,0.9148,1.0325,0.9871,0.8126,6.7691,52.955,9204.0,7.743,6.3065,1127.45
2012-05-03,1.3134,80.36,1.6182,0.9147,1.0295,0.9837,0.8035,6.7507,53.415,9231.0,7.7352,6.3045,1129.03
2012-05-04,1.3084,79.85,1.6151,0.9182,1.0182,0.9961,0.7955,6.8171,53.475,9214.0,7.831,6.3055,1131.5
2012-05-07,1.3031,79.83,1.6166,0.9218,1.019,0.9955,0.7955,6.8429,52.915,9228.0,7.8204,6.3075,1138.5
2012-05-08,1.3022,79.72,1.6143,0.9223,1.0135,0.9979,0.79,6.8297,53.1463,9238.0,7.8719,6.3081,1135.68
2012-05-09,1.2975,79.64,1.6126,0.9256,1.0065,1.0037,0.7852,6.8668,53.8275,9259.0,7.9999,6.3138,1140.35
2012-05-10,1.2942,79.7,1.6116,0.9281,1.0107,1.0012,0.7874,6.9146,53.425,9258.0,8.0235,6.313,1142.3
2012-05-11,1.2917,79.94,1.6069,0.9299,1.002,1.0005,0.7827,6.9554,53.635,9218.0,8.0971,6.313,1146.55
2012-05-14,1.287,79.87,1.6062,0.9331,0.9977,1.0048,0.7769,7.0012,53.9575,9250.0,8.1903,6.319,1149.15
2012-05-15,1.2851,79.92,1.6048,0.9346,0.9995,1.0015,0.7759,7.0393,53.795,9274.0,8.1947,6.319,1154.0
2012-05-16,1.2711,80.41,1.5913,0.9449,0.9918,1.0096,0.7655,7.1658,54.495,9305.0,8.3389,6.3248,1165.55
2012-05-17,1.2694,80.27,1.5856,0.9461,0.9918,1.014,0.7643,7.1967,54.485,9324.0,8.3389,6.3255,1163.0
2012-05-18,1.278,79.02,1.5817,0.9397,0.9844,1.0222,0.7562,7.1408,54.425,9350.0,8.3381,6.3265,1172.73
2012-05-21,1.277,79.3,1.5814,0.9406,0.9847,1.0207,0.7576,7.1411,55.035,9354.0,8.2969,6.3265,1168.93
2012-05-22,1.2755,79.73,1.5769,0.9417,0.9879,1.0185,0.7609,7.1228,55.395,9302.0,8.2527,6.3235,1163.4
2012-05-23,1.2662,79.37,1.5726,0.9485,0.9756,1.0224,0.7503,7.1638,56.005,9359.0,8.3971,6.333,1172.73
2012-05-24,1.2577,79.38,1.5674,0.9549,0.9785,1.0235,0.7543,7.1508,55.655,9426.0,8.3493,6.3395,1180.05
2012-05-25,1.2517,79.68,1.5667,0.9595,0.9758,1.0294,0.754,7.1769,55.375,9454.0,8.4058,6.3455,1185.43
2012-05-28,1.2583,79.35,1.5698,0.9555,0.9876,1.0229,0.7633,7.1432,55.1863,9408.0,8.3052,6.3415,1173.2
2012-05-29,1.2536,79.53,1.5682,0.9583,0.9847,1.0228,0.7607,7.1621,55.6763,9487.0,8.3301,6.3455,1174.83
2012-05-30,1.2427,79.07,1.558,0.9664,0.9757,1.029,0.7572,7.2198,56.2325,9540.0,8.4931,6.356,1176.25
2012-05-31,1.2403,78.84,1.5504,0.9686,0.9743,1.0279,0.7556,7.2396,56.11,9480.0,8.5025,6.3665,1180.33
2012-06-01,1.2434,78.02,1.5363,0.9661,0.9701,1.0411,0.7545,7.2499,55.585,9390.0,8.5753,6.3715,1177.83
2012-06-04,1.2433,78.14,1.538,0.966,0.9704,1.0392,0.7569,7.2441,55.665,9427.0,8.532,6.369,1182.03
2012-06-05,1.2433,78.25,1.5346,0.966,0.9729,1.0413,0.7534,7.2134,55.645,9449.0,8.5008,6.3675,1180.2
2012-06-06,1.2496,79.16,1.5486,0.961,0.9861,1.0333,0.7633,7.2084,55.365,9329.0,8.4259,6.364,1174.65
2012-06-07,1.2594,79.37,1.5498,0.9538,0.9967,1.0275,0.7723,7.1472,54.945,9459.0,8.3032,6.361,1171.45
2012-06-08,1.2517,79.49,1.5474,0.9596,0.9916,1.0267,0.7703,7.1271,55.455,9388.0,8.3877,6.372,1175.3
2012-06-11,1.2563,79.4,1.5543,0.956,0.9957,1.0241,0.7743,7.0757,55.73,9410.0,8.3292,6.369,1165.85
2012-06-12,1.2505,79.55,1.5527,0.9604,0.9913,1.0278,0.7756,7.0797,55.8163,9449.0,8.4135,6.3705,1170.55
2012-06-13,1.2533,79.7,1.5563,0.9583,0.9968,1.0262,0.7785,7.0564,55.6863,9430.0,8.3992,6.3685,1168.35
2012-06-14,1.2571,79.29,1.5528,0.9553,0.9951,1.0265,0.7778,7.0419,55.815,9449.0,8.4332,6.3705,1166.35
2012-06-15,1.2638,78.73,1.5715,0.9501,1.0075,1.0217,0.7881,7.0003,55.4963,9398.0,8.3547,6.375,1165.75
2012-06-18,1.2628,79.08,1.5647,0.9511,1.0091,1.0244,0.7916,7.0038,55.92,9450.0,8.3271,6.3661,1157.25
2012-06-19,1.2611,78.88,1.5664,0.9522,1.0147,1.0229,0.7945,7.0127,55.97,9408.0,8.2842,6.3618,1156.45
2012-06-20,1.2686,78.97,1.5728,0.9466,1.0194,1.0176,0.7971,6.9683,56.1488,9430.0,8.2183,6.36,1151.1
2012-06-21,1.2672,79.92,1.5705,0.9478,1.0171,1.0205,0.7985,6.9706,56.3075,9482.0,8.2403,6.3655,1151.59
2012-06-22,1.257,80.43,1.5588,0.9553,1.0064,1.0246,0.7906,7.0084,57.155,9494.0,8.3999,6.3735,1157.05
2012-06-25,1.2485,79.82,1.5543,0.9619,0.9997,1.0287,0.7858,7.0583,57.015,9509.0,8.4477,6.372,1161.63
2012-06-26,1.2491,79.4,1.5638,0.9615,1.0048,1.026,0.7916,7.0582,57.035,9508.0,8.4691,6.3665,1158.43
2012-06-27,1.2494,79.62,1.562,0.9614,1.0072,1.0252,0.7899,7.0752,57.135,9490.0,8.3818,6.3635,1156.17
2012-06-28,1.2427,79.39,1.5543,0.9665,1.0059,1.027,0.7902,7.0765,56.8075,9494.0,8.4247,6.3635,1154.4
2012-06-29,1.2667,79.79,1.5707,0.9486,1.0238,1.0166,0.8014,6.9224,55.6375,9433.0,8.1642,6.36,1145.4
2012-07-02,1.2622,79.64,1.567,0.952,1.0253,1.017,0.8033,6.934,55.4275,9382.0,8.1499,6.3525,1146.04
2012-07-03,1.2581,79.82,1.5677,0.9548,1.026,1.0155,0.8023,6.9358,54.3725,9379.0,8.1379,6.352,1138.29
2012-07-04,1.256,79.85,1.5643,0.9563,1.0272,1.0131,0.8031,6.933,54.495,9367.0,8.1395,6.3479,1135.7
2012-07-05,1.2514,79.65,1.5587,0.9599,1.0316,1.0125,0.8052,6.9243,54.955,9381.0,8.1546,6.3555,1135.15
2012-07-06,1.2291,79.66,1.5495,0.9773,1.0213,1.0196,0.7978,7.02,55.455,9405.0,8.2591,6.3725,1138.0
2012-07-09,1.2303,79.54,1.549,0.9762,1.0182,1.0197,0.7949,7.024,55.935,9449.0,8.2741,6.3706,1141.43
2012-07-10,1.2308,79.45,1.5528,0.9758,1.0237,1.0171,0.798,6.9739,55.395,9433.0,8.1786,6.3646,1143.75
2012-07-11,1.2288,79.25,1.5563,0.9774,1.0274,1.018,0.7991,6.9597,55.635,9436.0,8.1754,6.3651,1140.9
2012-07-12,1.2189,79.32,1.5453,0.9852,1.0118,1.0237,0.7869,7.0396,55.925,9448.0,8.3545,6.3721,1151.38
2012-07-13,1.2249,79.18,1.5576,0.9804,1.0226,1.0142,0.7959,7.0319,55.145,9448.0,8.2656,6.3725,1150.2
2012-07-16,1.2186,79.0,1.5531,0.9856,1.021,1.0151,0.7947,7.0754,55.3263,9489.0,8.2654,6.3786,1147.0
2012-07-17,1.228,79.08,1.5632,0.9781,1.0282,1.0152,0.7976,7.0127,55.1175,9456.0,8.2116,6.3765,1143.62
2012-07-18,1.2234,78.96,1.5604,0.9817,1.0308,1.0133,0.7943,6.9309,55.495,9453.0,8.1861,6.3715,1142.55
2012-07-19,1.2303,78.61,1.5685,0.9762,1.0431,1.0074,0.8047,6.9139,55.135,9460.0,8.1557,6.3705,1139.15
2012-07-20,1.2157,78.49,1.5623,0.988,1.0378,1.0125,0.7997,6.9426,55.3275,9458.0,8.2868,6.3735,1141.2
2012-07-23,1.2134,78.18,1.5544,0.9898,1.0295,1.0161,0.7923,6.9657,55.9738,9503.0,8.405,6.3855,1146.55
2012-07-24,1.2094,78.16,1.5509,0.993,1.0269,1.0194,0.7896,6.9698,56.12,9509.0,8.5136,6.387,1146.15
2012-07-25,1.2145,78.25,1.5501,0.9889,1.0283,1.0189,0.7873,6.9573,56.16,9508.0,8.4291,6.389,1150.95
2012-07-26,1.2223,78.23,1.5579,0.9826,1.0388,1.0096,0.7973,6.9191,55.515,9503.0,8.3402,6.3865,1146.85
2012-07-27,1.2322,78.46,1.5748,0.9749,1.0483,1.0033,0.8097,6.8665,55.3413,9494.0,8.157,6.382,1138.25
2012-07-30,1.2265,78.22,1.5707,0.9793,1.0497,1.0039,0.8093,6.8079,55.585,9492.0,8.1975,6.382,1137.6
2012-07-31,1.2281,78.2,1.5686,0.9783,1.0524,1.0012,0.8101,6.8129,55.655,9467.0,8.1889,6.3773,1130.55
2012-08-01,1.2308,78.15,1.5629,0.9759,1.0526,1.0013,0.8126,6.7594,55.4738,9469.0,8.2584,6.3798,1126.6
2012-08-02,1.2271,78.22,1.5548,0.9793,1.0513,1.0029,0.8121,6.7674,55.835,9476.0,8.3102,6.3765,1131.7
2012-08-03,1.2387,78.47,1.564,0.9701,1.0569,1.0013,0.8189,6.7063,55.755,9476.0,8.1489,6.3815,1134.85
2012-08-06,1.2355,78.29,1.5551,0.9722,1.0548,1.0011,0.8177,6.7531,55.5225,9469.0,8.1968,6.378,1129.23
2012-08-07,1.2416,78.37,1.5655,0.9678,1.0587,0.998,0.8205,6.7086,55.0688,9472.0,8.165,6.3735,1128.78
2012-08-08,1.2354,78.33,1.5652,0.9723,1.056,0.9971,0.8145,6.7106,55.415,9479.0,8.2051,6.3705,1128.3
2012-08-09,1.2315,78.36,1.5641,0.9753,1.0576,0.9942,0.8125,6.7063,55.295,9478.0,8.1101,6.365,1125.48
2012-08-10,1.2289,78.28,1.569,0.9772,1.0577,0.9911,0.8133,6.6576,55.285,9485.0,8.0916,6.368,1130.45
2012-08-13,1.2338,78.27,1.5705,0.9734,1.0563,0.991,0.8121,6.6742,55.3438,9494.0,8.1046,6.365,1131.15
2012-08-14,1.2356,78.54,1.5696,0.972,1.0531,0.9928,0.8093,6.6794,55.66,9488.0,8.1264,6.3641,1129.78
2012-08-15,1.2286,78.95,1.5683,0.9777,1.0475,0.9924,0.8058,6.6929,55.66,9513.0,8.1887,6.371,1132.5
2012-08-16,1.2278,79.22,1.5695,0.9782,1.0488,0.9889,0.8078,6.6973,55.775,9512.0,8.249,6.3705,1134.15
2012-08-17,1.2334,79.56,1.5697,0.9739,1.042,0.9893,0.8076,6.6689,55.745,9519.0,8.3172,6.3665,1134.25
2012-08-20,1.2321,79.53,1.5693,0.9747,1.0457,0.9878,0.8093,6.6771,55.745,9517.0,8.3114,6.3624,1135.55
2012-08-21,1.2421,79.48,1.5757,0.9669,1.051,0.9854,0.8139,6.6461,55.575,9503.0,8.2613,6.359,1131.15
2012-08-22,1.2453,79.26,1.5788,0.9643,1.0438,0.9924,0.809,6.6799,55.4913,9505.0,8.3075,6.358,1135.9
2012-08-23,1.2553,78.62,1.5877,0.9567,1.0477,0.9907,0.8169,6.6327,55.255,9494.0,8.2891,6.3559,1130.6
2012-08-24,1.2512,78.67,1.581,0.9597,1.0403,0.9923,0.8112,6.6054,55.495,9519.0,8.4003,6.3585,1134.15
2012-08-27,1.2527,78.72,1.5814,0.9587,1.0399,0.99,0.8113,6.5749,55.6888,9534.0,8.3874,6.3615,1135.4
2012-08-28,1.2542,78.65,1.5786,0.9578,1.0372,0.9889,0.8076,6.5682,55.675,9549.0,8.4063,6.3598,1136.75
2012-08-29,1.2557,78.58,1.5822,0.9564,1.0363,0.9892,0.8026,6.6566,55.625,9581.0,8.4179,6.3565,1133.48
2012-08-30,1.2543,78.61,1.5844,0.9574,1.0332,0.9915,0.801,6.6527,55.6338,9582.0,8.4712,6.355,1134.05
2012-08-31,1.2579,78.39,1.5867,0.9549,1.0322,0.9863,0.8034,6.6261,55.5275,9572.0,8.4,6.3515,1134.63
2012-09-03,1.2572,78.31,1.5896,0.9551,1.0246,0.9862,0.7984,6.6883,55.535,9535.0,8.4057,6.3479,1131.05
2012-09-04,1.2585,78.41,1.5874,0.9544,1.0239,0.9857,0.794,6.6986,55.6613,9588.0,8.3788,6.3475,1133.19
2012-09-05,1.2548,78.39,1.59,0.9574,1.019,0.9882,0.7933,6.7327,55.9125,9599.0,8.4313,6.3525,1135.85
2012-09-06,1.2615,78.45,1.591,0.9542,1.0249,0.9878,0.7978,6.7194,55.6488,9591.0,8.3623,6.348,1133.85
2012-09-07,1.2816,78.24,1.601,0.9444,1.0385,0.9786,0.8125,6.5963,55.395,9591.0,8.1709,6.341,1130.4
2012-09-10,1.2784,78.3,1.5994,0.9458,1.0349,0.9767,0.8105,6.6314,55.445,9579.0,8.1783,6.343,1129.36
2012-09-11,1.2796,78.03,1.6037,0.9429,1.038,0.9737,0.8134,6.6347,55.345,9581.0,8.2031,6.3405,1128.15
2012-09-12,1.2919,77.79,1.6114,0.9357,1.0487,0.9737,0.821,6.5664,55.2288,9577.0,8.2126,6.3305,1126.5
2012-09-13,1.2905,77.71,1.6104,0.9387,1.0433,0.9761,0.8215,6.6052,55.415,9599.0,8.4278,6.3345,1128.43
2012-09-14,1.313,78.39,1.6217,0.9267,1.0551,0.9714,0.829,6.5542,54.3063,9520.0,8.2059,6.321,1117.3
2012-09-17,1.3121,78.4,1.6237,0.9269,1.0525,0.9721,0.8288,6.5738,54.0075,9464.0,8.2406,6.3245,1115.98
2012-09-18,1.3063,78.63,1.6256,0.9278,1.0424,0.9754,0.8258,6.5619,53.995,9505.0,8.2583,6.329,1118.4
2012-09-19,1.3005,78.92,1.6207,0.9295,1.0438,0.9748,0.827,6.5583,53.995,9549.0,8.2446,6.321,1114.7
2012-09-20,1.2952,78.22,1.6191,0.9333,1.0406,0.9784,0.8244,6.5574,54.385,9574.0,8.3463,6.316,1123.15
2012-09-21,1.298,78.17,1.623,0.9328,1.0458,0.9764,0.8291,6.5619,53.465,9552.0,8.278,6.3135,1119.23
2012-09-24,1.2907,78.04,1.6202,0.937,1.0395,0.9813,0.8208,6.5941,53.475,9565.0,8.2973,6.315,1120.55
2012-09-25,1.2908,77.78,1.6218,0.9368,1.0413,0.9809,0.8236,6.5539,53.375,9582.0,8.2142,6.313,1119.45
2012-09-26,1.286,77.71,1.6191,0.9399,1.0368,0.9807,0.8215,6.6098,53.5225,9624.0,8.2252,6.306,1121.0
2012-09-27,1.2863,77.68,1.6198,0.9395,1.0416,0.9832,0.8284,6.581,53.0263,9599.0,8.2094,6.313,1116.3
2012-09-28,1.286,77.96,1.6167,0.9398,1.0378,0.9837,0.8301,6.565,52.86,9591.0,8.3146,6.3015,1111.38
2012-10-01,1.2898,77.96,1.6145,0.9374,1.0368,0.9832,0.8302,6.5705,52.395,9579.0,8.3069,6.301,1114.99
2012-10-02,1.2918,78.13,1.6148,0.9368,1.0307,0.9825,0.8314,6.6058,52.395,9591.0,8.3415,6.301,1112.68
2012-10-03,1.2906,78.23,1.6111,0.9379,1.0217,0.9869,0.8215,6.666,52.165,9599.0,8.4451,6.306,1115.4
2012-10-04,1.295,78.57,1.6108,0.9359,1.0219,0.9862,0.8201,6.6489,51.745,9595.0,8.4833,6.3055,1113.75
2012-10-05,1.3045,78.67,1.6136,0.9293,1.0187,0.9787,0.818,6.6057,51.855,9594.0,8.7793,6.2955,1111.4
2012-10-08,1.295,78.19,1.605,0.9349,1.0181,0.9787,0.8175,6.6476,52.645,9604.0,8.9348,6.2925,1112.05
